customer_id,application_date,age,region,segment,employment_years,annual_income,existing_loans,credit_utilization,debt_to_income,late_payments_12m,payment_history_score,loan_amount,loan_term_months,interest_rate,default_flag,predicted_prob
CUST200773,2026-01-23,23,South,Student,4,37700,3,0.346,0.21,4,626,8000,36,15.62,0,0.99
CUST200774,2025-02-17,21,East,Retail,5,32268,3,0.425,0.25,0,754,8000,12,8,0,0.722
CUST200775,2026-01-31,22,West,Student,1,24000,4,0.204,0.08,3,659,2000,12,13.11,0,0.951
CUST200776,2026-03-12,22,East,Student,4,31200,2,0.315,0.19,0,655,6000,24,13.22,0,0.774
CUST200777,2025-01-28,22,East,Premium,5,48300,2,0.229,0.09,0,716,4500,36,9.76,1,0.528
CUST200778,2024-09-10,22,Central,Retail,5,27000,3,0.272,0.11,1,722,2925,36,10.71,0,0.768
CUST200779,2025-10-16,26,East,Premium,5,80000,3,0.17,0.04,0,766,3000,36,8,0,0.323
CUST200780,2026-03-19,24,East,Retail,8,96900,2,0.199,0.1,0,773,9300,12,6.17,0,0.31
CUST200781,2026-03-18,29,East,Retail,4,50000,10,0.705,0.44,0,708,21850,60,12.42,0,0.933
CUST200782,2024-12-20,24,West,Student,2,23000,2,0.134,0.07,1,772,1600,36,7.68,0,0.593
CUST200783,2026-01-11,26,North,Premium,10,96000,4,0.437,0.25,0,569,24000,60,19.42,0,0.87
CUST200784,2025-11-01,23,East,Student,5,45000,4,0.05,0.03,0,745,1500,36,7.51,0,0.306
CUST200785,2024-11-07,32,South,Small Business,5,34200,9,0.282,0.12,3,654,4000,36,13.48,0,0.96
CUST200786,2025-01-18,27,North,Retail,2,48996,9,0.199,0.08,0,766,4000,12,9.32,0,0.446
CUST200787,2025-06-15,27,East,Retail,5,106000,6,0.322,0.14,0,724,15000,60,10.75,0,0.536
CUST200788,2026-01-19,23,West,Small Business,2,72000,3,0.333,0.13,0,677,9000,24,13.47,0,0.692
CUST200789,2026-01-23,32,South,Premium,5,25000,8,0.652,0.39,3,656,9800,24,12.23,1,0.993
CUST200790,2025-12-02,25,West,Retail,2,45000,2,0.484,0.25,0,769,11250,48,9.38,0,0.751
CUST200791,2026-04-10,26,South,Student,5,43200,4,0.153,0.07,2,668,3200,12,14.35,0,0.859
CUST200792,2024-09-21,26,South,Premium,3,51000,2,0.231,0.11,4,680,5500,36,13.49,1,0.972
CUST200793,2025-05-11,33,North,Student,5,60000,5,0.271,0.17,0,770,10000,24,5.79,0,0.478
CUST200794,2025-10-08,31,South,Small Business,7,41000,8,0.19,0.1,0,724,4000,24,10.99,0,0.508
CUST200795,2026-07-14,28,North,Premium,5,65000,6,0.08,0.02,0,707,1450,36,9.76,0,0.357
CUST200796,2025-01-27,29,West,Student,13,33996,7,0.36,0.18,0,605,6000,24,14.09,0,0.805
CUST200797,2025-09-29,27,South,Retail,11,100000,8,0.284,0.14,0,746,14400,48,11.5,0,0.461
CUST200798,2024-07-23,29,South,Premium,2,96000,5,0.192,0.1,0,756,10000,36,11.5,0,0.412
CUST200799,2025-03-01,26,East,Retail,5,37680,2,0.191,0.05,2,628,2000,36,14.96,1,0.895
CUST200800,2026-04-09,27,South,Small Business,5,50000,8,0.487,0.28,0,764,14000,48,6.54,0,0.729
CUST200801,2025-09-21,22,West,Student,6,54996,4,0.7,0.45,1,730,25000,36,11.5,1,0.959
CUST200802,2025-10-08,22,Central,Retail,6,48609,3,0.524,0.25,0,752,12000,36,7.49,0,0.753
CUST200803,2026-03-19,29,South,Retail,12,56964,8,0.533,0.32,1,772,18000,48,11.5,1,0.875
CUST200804,2024-09-21,23,South,Small Business,7,74000,2,0.183,0.04,3,627,2800,36,15.21,1,0.929
CUST200805,2025-08-14,22,West,Retail,5,11220,4,0.156,0.09,0,657,1000,36,12.99,0,0.641
CUST200806,2026-05-02,23,Central,Retail,7,72250,2,0.606,0.35,1,729,30000,84,10.65,1,0.92
CUST200807,2024-12-29,30,West,Retail,5,31500,5,0.596,0.39,0,654,12250,36,13.85,1,0.932
CUST200808,2025-01-16,25,East,Premium,5,50000,4,0.241,0.13,0,715,6400,12,9.91,0,0.562
CUST200809,2026-02-08,22,West,Small Business,6,31200,2,0.31,0.11,1,766,3500,36,7.74,0,0.713
CUST200810,2025-05-28,23,West,Retail,7,31785,2,0.303,0.19,0,603,6000,12,14.96,1,0.812
CUST200811,2025-10-18,35,West,Student,2,70000,7,0.074,0.03,0,670,2000,24,13.72,0,0.454
CUST200812,2025-11-03,26,Central,Retail,8,79200,2,0.219,0.08,0,767,6075,12,6.03,0,0.344
CUST200813,2025-06-10,22,West,Student,4,78792,4,0.148,0.07,0,625,5500,36,14.61,0,0.578
CUST200814,2026-01-23,24,East,Retail,5,25000,4,0.35,0.23,0,666,5625,36,12.68,0,0.799
CUST200815,2025-07-26,28,North,Retail,1,84000,10,0.172,0.1,0,767,8400,24,7.51,0,0.367
CUST200816,2024-08-11,30,North,Small Business,3,68580,10,0.263,0.15,0,772,10000,12,7.88,0,0.477
CUST200817,2024-12-07,23,South,Retail,5,46000,4,0.324,0.21,0,717,9500,36,12.69,1,0.699
CUST200818,2026-03-16,23,North,Retail,3,44000,2,0.249,0.11,3,600,5000,36,14.91,1,0.967
CUST200819,2024-08-05,31,Central,Small Business,1,62004,5,0.36,0.16,0,663,10000,36,12.84,0,0.751
CUST200820,2026-04-06,35,Central,Retail,2,75000,5,0.549,0.27,4,675,20000,36,13.49,0,0.992
CUST200821,2024-09-18,24,East,Retail,5,26400,4,0.377,0.19,0,758,5000,12,7.9,0,0.661
CUST200822,2024-09-01,30,South,Student,1,45000,5,0.215,0.13,0,757,6000,24,7.51,0,0.494
CUST200823,2025-07-15,25,North,Premium,4,50000,2,0.861,0.5,0,757,25000,48,5.99,1,0.939
CUST200824,2025-01-11,22,North,Retail,7,49500,2,0.22,0.05,3,658,2500,36,14.27,0,0.936
CUST200825,2024-10-05,24,West,Retail,5,91800,4,0.25,0.15,0,659,16000,48,14.22,1,0.629
CUST200826,2025-04-22,26,East,Retail,5,44000,3,0.149,0.07,0,711,3075,12,10.99,0,0.481
CUST200827,2025-04-20,29,South,Retail,11,35000,7,0.299,0.12,2,671,4200,12,12.99,0,0.903
CUST200828,2024-11-09,24,North,Retail,8,110000,3,0.394,0.25,1,763,27300,60,7.51,0,0.722
CUST200829,2026-06-17,27,East,Retail,8,68400,7,0.219,0.12,0,659,8000,12,14.26,1,0.609
CUST200830,2024-12-27,32,West,Premium,9,52392,10,0.53,0.27,1,720,14000,60,11.5,0,0.898
CUST200831,2025-01-29,24,Central,Student,6,30000,2,0.278,0.17,0,718,5000,24,12.69,1,0.664
CUST200832,2026-06-23,24,West,Retail,3,20160,4,0.126,0.07,0,677,1500,12,13.35,0,0.583
CUST200833,2025-05-13,32,North,Retail,4,74280,10,0.162,0.09,0,702,6400,12,11.5,0,0.476
CUST200834,2026-04-18,23,West,Retail,3,76000,2,0.38,0.17,3,652,13000,60,11.5,0,0.964
CUST200835,2026-03-26,29,North,Retail,10,66000,10,0.258,0.11,0,723,7000,12,9.91,0,0.497
CUST200836,2025-11-22,23,Central,Student,2,18000,3,0.167,0.11,1,677,2000,12,14.79,0,0.804
CUST200837,2026-03-21,34,Central,Premium,2,30000,10,0.787,0.5,0,717,14975,36,12.53,1,0.96
CUST200838,2026-07-02,24,South,Student,8,90000,4,0.19,0.03,3,651,3000,24,13.79,0,0.905
CUST200839,2025-07-28,28,South,Small Business,5,100000,8,0.221,0.11,3,664,11000,48,13.61,0,0.923
CUST200840,2026-05-03,26,South,Retail,2,83300,4,0.345,0.17,0,609,16500,48,16.77,1,0.797
CUST200841,2025-05-04,21,East,Retail,3,45000,2,0.417,0.22,1,700,10000,12,10.25,0,0.875
CUST200842,2024-08-14,24,Central,Retail,1,35713,3,0.337,0.17,4,666,6150,12,11.03,0,0.984
CUST200843,2026-04-20,22,Central,Student,6,60000,3,0.067,0.04,0,746,2500,36,6.99,0,0.291
CUST200844,2024-12-25,31,South,Small Business,11,46000,6,0.295,0.15,0,769,7000,12,7.88,0,0.497
CUST200845,2024-09-28,23,South,Small Business,1,55000,3,0.09,0.03,0,714,1500,24,11.49,0,0.417
CUST200846,2025-05-03,23,East,Retail,7,80796,3,0.153,0.06,0,772,5000,36,11.5,0,0.337
CUST200847,2025-10-29,25,North,Retail,9,19800,2,0.37,0.18,0,628,3625,12,16.29,1,0.833
CUST200848,2026-03-30,27,West,Retail,6,27000,6,0.639,0.37,1,618,10000,36,15.62,1,0.976
CUST200849,2024-08-21,25,Central,Student,8,60000,2,0.495,0.23,0,729,14000,60,11.12,0,0.756
CUST200850,2025-12-23,24,South,Retail,2,82000,3,0.297,0.1,0,755,8000,12,5.79,0,0.455
CUST200851,2025-02-25,28,East,Retail,5,90000,6,0.305,0.17,0,752,15000,36,7.88,0,0.501
CUST200852,2026-07-06,31,West,Retail,9,67000,9,0.142,0.04,0,717,3000,36,10.65,0,0.385
CUST200853,2025-02-21,23,East,Small Business,2,45000,3,0.297,0.15,0,756,6575,12,8,0,0.57
CUST200854,2026-03-19,25,North,Retail,1,57000,2,0.32,0.17,1,709,9500,24,12.53,0,0.823
CUST200855,2024-12-11,21,West,Retail,4,34500,2,0.058,0.03,0,552,1000,36,16.45,1,0.665
CUST200856,2025-04-11,26,North,Student,2,134000,3,0.373,0.22,4,668,30000,84,13.49,0,0.978
CUST200857,2025-02-12,30,West,Small Business,3,75000,6,0.392,0.25,0,767,18750,36,7.9,0,0.632
CUST200858,2025-06-27,32,North,Retail,8,75000,10,0.294,0.19,0,753,14000,60,6.03,0,0.491
CUST200859,2024-11-10,22,East,Small Business,6,43200,4,0.312,0.14,0,763,6000,36,7.68,0,0.543
CUST200860,2025-02-24,28,Central,Retail,4,48096,5,0.066,0.02,2,570,1200,12,17.56,1,0.886
CUST200861,2024-07-23,27,West,Small Business,3,19200,6,0.169,0.07,0,614,1400,12,16.77,0,0.721
CUST200862,2025-06-18,27,Central,Premium,6,35000,5,0.327,0.14,0,671,5000,12,12.68,0,0.724
CUST200863,2025-10-07,29,East,Retail,11,98000,6,0.153,0.02,0,671,1825,12,14.27,0,0.416
CUST200864,2025-05-29,27,Central,Student,5,46000,5,0.661,0.39,0,758,18000,36,6.17,0,0.863
CUST200865,2024-07-15,26,West,Retail,10,81000,2,0.28,0.13,0,752,10750,60,8.49,0,0.449
CUST200866,2025-11-02,24,Central,Retail,8,91000,4,0.146,0.03,0,710,2400,24,9.91,0,0.352
CUST200867,2025-08-02,32,South,Retail,14,75000,9,0.207,0.07,4,669,5600,12,15.96,0,0.958
CUST200868,2026-02-20,27,Central,Small Business,7,90000,8,0.232,0.11,2,659,10000,36,14.27,0,0.863
CUST200869,2025-09-12,28,West,Retail,5,69000,5,0.599,0.36,4,525,25000,60,19.41,1,0.998
CUST200870,2026-05-18,23,East,Retail,7,120000,3,0.306,0.13,0,727,16000,60,10.37,0,0.474
CUST200871,2026-02-11,25,East,Retail,9,46000,3,0.312,0.15,0,769,7000,24,8.49,0,0.528
CUST200872,2024-12-28,25,Central,Retail,5,45000,4,0.166,0.09,4,672,4000,24,13.8,0,0.966
CUST200873,2024-07-28,24,West,Student,8,41500,4,0.435,0.2,0,748,8500,36,7.14,0,0.673
CUST200874,2025-05-22,25,East,Retail,1,47000,3,0.312,0.19,0,752,9000,24,7.51,0,0.608
CUST200875,2024-12-10,26,Central,Retail,2,105000,4,0.228,0.06,0,728,6000,24,10.99,0,0.43
CUST200876,2026-05-07,27,South,Retail,1,39000,9,0.289,0.1,1,703,4000,36,10.74,0,0.792
CUST200877,2024-09-27,29,South,Small Business,5,37500,5,0.536,0.29,0,774,11000,60,8.49,0,0.783
CUST200878,2025-11-25,24,Central,Retail,2,37000,4,0.178,0.05,0,755,2000,36,5.42,0,0.404
CUST200879,2026-06-08,28,North,Student,5,45000,8,0.242,0.09,1,775,4000,36,11.5,0,0.667
CUST200880,2026-06-29,26,North,Student,10,65000,2,0.196,0.08,1,762,5000,36,7.51,0,0.543
CUST200881,2025-10-01,23,Central,Retail,6,51000,2,0.455,0.26,4,673,13500,60,12.23,0,0.989
CUST200882,2026-05-31,23,South,Small Business,8,65000,3,0.233,0.06,0,753,3600,12,7.49,0,0.396
CUST200883,2025-04-27,31,Central,Student,15,69000,7,0.131,0.06,0,773,4050,24,7.51,1,0.263
CUST200884,2024-11-26,31,Central,Retail,1,74797,6,0.175,0.11,3,617,10000,24,15.58,1,0.949
CUST200885,2026-01-17,32,Central,Small Business,14,52000,6,0.521,0.29,0,765,15000,36,6.91,0,0.712
CUST200886,2024-11-11,24,Central,Premium,8,62400,2,0.511,0.32,1,716,20000,36,11.12,1,0.901
CUST200887,2026-01-02,33,Central,Retail,2,89004,6,0.384,0.22,3,526,20000,60,17.58,1,0.986
CUST200888,2024-10-12,24,South,Small Business,5,97700,3,0.512,0.26,0,724,25000,60,11.12,0,0.751
CUST200889,2026-05-23,25,Central,Retail,9,70000,4,0.383,0.18,4,677,12800,36,13.11,0,0.981
CUST200890,2025-06-11,22,West,Retail,1,21600,2,0.22,0.09,0,602,2000,24,16.89,1,0.778
CUST200891,2025-02-22,31,East,Retail,10,100000,7,0.291,0.1,0,746,9950,24,5.42,0,0.384
CUST200892,2026-04-15,24,North,Student,8,49000,4,0.346,0.14,0,762,7000,36,7.49,1,0.547
CUST200893,2024-08-24,27,South,Retail,3,90000,7,0.298,0.11,0,771,10000,12,7.66,0,0.443
CUST200894,2026-03-23,22,West,Retail,1,30000,4,0.197,0.13,0,679,4000,24,11.5,0,0.645
CUST200895,2025-10-02,35,Central,Retail,11,59000,7,0.111,0.03,2,673,2000,36,13.48,0,0.781
CUST200896,2026-06-07,33,Central,Small Business,14,65004,9,0.269,0.12,0,726,8000,12,11.49,0,0.503
CUST200897,2026-06-02,25,South,Retail,5,42000,4,0.197,0.07,0,723,3000,24,9.91,0,0.494
CUST200898,2025-01-15,22,North,Small Business,5,65000,2,0.255,0.12,1,724,8000,12,10.59,0,0.711
CUST200899,2025-12-22,27,North,Retail,9,102000,9,0.225,0.06,0,773,6000,36,7.49,0,0.306
CUST200900,2026-05-18,31,West,Student,2,35004,5,0.234,0.08,0,672,2700,36,13.49,0,0.657
CUST200901,2025-01-05,27,West,Retail,6,75000,10,0.171,0.05,0,773,3500,36,6.03,0,0.305
CUST200902,2025-01-29,32,East,Retail,12,101000,5,0.125,0.08,0,710,8000,24,11.49,0,0.345
CUST200903,2025-10-25,31,South,Retail,1,41000,10,0.179,0.1,1,711,4000,12,10,0,0.713
CUST200904,2025-10-07,32,West,Student,1,64000,9,0.361,0.2,0,720,13000,36,10.99,0,0.694
CUST200905,2024-10-02,26,Central,Retail,2,54000,3,0.325,0.12,0,665,6600,24,11.97,0,0.706
CUST200906,2025-06-06,35,Central,Retail,3,36000,5,0.351,0.14,0,747,5000,12,7.51,0,0.619
CUST200907,2024-07-22,24,North,Retail,8,62000,3,0.261,0.14,1,767,8850,36,6.62,0,0.628
CUST200908,2026-03-02,29,South,Small Business,2,26400,10,0.387,0.25,0,729,6500,12,10.38,0,0.765
CUST200909,2026-06-23,22,South,Retail,5,44000,2,0.299,0.1,2,605,4500,12,14.46,1,0.935
CUST200910,2026-02-04,29,Central,Premium,5,27996,6,0.218,0.06,0,763,1800,36,5.42,0,0.427
CUST200911,2024-12-03,32,West,Premium,4,75000,6,0.336,0.16,0,721,12000,60,11.71,0,0.628
CUST200912,2024-09-20,22,East,Retail,5,50000,4,0.316,0.13,0,771,6400,36,7.29,0,0.52
CUST200913,2025-02-11,23,East,Small Business,2,27040,4,0.342,0.15,4,659,4000,24,12.29,0,0.986
CUST200914,2025-05-29,28,North,Retail,5,34000,9,0.209,0.08,0,622,2600,24,15.62,1,0.703
CUST200915,2025-09-18,35,North,Retail,2,138000,8,0.299,0.1,0,766,14000,36,7.9,1,0.375
CUST200916,2024-12-09,27,South,Retail,7,42000,9,0.265,0.12,0,721,5000,12,11.11,0,0.581
CUST200917,2025-09-11,30,Central,Small Business,4,50000,10,0.132,0.06,2,654,3000,36,14.22,0,0.854
CUST200918,2024-09-03,27,Central,Retail,4,144000,8,0.312,0.15,3,669,21000,60,13.57,0,0.928
CUST200919,2026-07-13,30,Central,Small Business,13,172000,8,0.193,0.12,0,711,20000,36,11.5,0,0.303
CUST200920,2025-03-28,33,Central,Retail,3,100000,10,0.388,0.25,0,730,25000,36,12.18,0,0.677
CUST200921,2025-04-30,26,South,Retail,6,76000,4,0.317,0.2,0,661,15000,60,13.11,0,0.707
CUST200922,2026-03-04,23,North,Student,5,49400,4,0.612,0.4,0,749,20000,48,6.54,1,0.853
CUST200923,2025-04-21,25,East,Retail,9,70200,3,0.41,0.26,3,559,18000,60,16.45,0,0.985
CUST200924,2024-11-22,22,North,Student,2,53819,3,0.278,0.11,0,767,6000,12,7.42,0,0.496
CUST200925,2025-01-16,22,South,Student,6,90000,2,0.254,0.13,0,704,12000,36,10.99,0,0.526
CUST200926,2024-08-11,29,South,Premium,5,15889,9,0.341,0.16,0,761,2500,12,6.62,1,0.618
CUST200927,2025-08-03,24,Central,Premium,8,65000,3,0.143,0.03,0,758,2000,12,5.42,0,0.291
CUST200928,2025-09-16,25,South,Retail,3,37596,4,0.573,0.32,0,721,12000,48,11.99,0,0.875
CUST200929,2024-12-03,21,West,Retail,5,14400,4,0.187,0.1,0,658,1500,36,11.5,0,0.648
CUST200930,2026-06-28,26,North,Retail,11,53688,4,0.263,0.15,1,753,8000,36,5.42,0,0.637
CUST200931,2025-03-17,22,Central,Small Business,3,190000,3,0.122,0.05,0,676,10000,36,11.5,0,0.282
CUST200932,2024-09-06,23,West,Retail,4,62500,3,0.577,0.38,0,761,23525,48,7.9,0,0.822
CUST200933,2024-09-14,24,West,Retail,8,67992,2,0.408,0.18,0,729,12000,36,10.75,0,0.661
CUST200934,2025-07-01,31,North,Premium,3,201000,9,0.106,0.07,0,720,15000,60,11.12,0,0.222
CUST200935,2025-08-05,27,South,Retail,5,58650,9,0.18,0.11,2,557,7500,24,15.07,1,0.924
CUST200936,2024-12-22,24,East,Student,5,65000,2,0.237,0.06,0,704,3600,36,10.59,0,0.512
CUST200937,2024-08-20,28,East,Retail,5,32000,8,0.372,0.17,2,677,5500,12,15.96,0,0.945
CUST200938,2025-02-17,26,South,Retail,5,38400,2,0.49,0.31,0,774,12000,60,5.99,1,0.745
CUST200939,2025-11-20,32,Central,Retail,12,262000,8,0.098,0.05,0,705,12800,36,9.91,0,0.128
CUST200940,2025-01-21,21,South,Premium,5,23040,2,0.415,0.26,0,769,6000,24,7.9,1,0.717
CUST200941,2024-09-03,29,South,Retail,9,50000,8,0.382,0.2,0,766,10000,36,7.88,0,0.603
CUST200942,2025-10-18,29,West,Retail,5,28000,9,0.661,0.36,0,662,10000,24,12.84,1,0.936
CUST200943,2024-11-19,28,North,Small Business,12,35500,8,0.438,0.27,0,749,9600,24,5.42,0,0.684
CUST200944,2024-08-07,29,South,Student,2,31836,5,0.348,0.2,3,628,6400,12,14.96,1,0.98
CUST200945,2025-07-13,28,Central,Retail,5,42100,7,0.306,0.12,1,721,4925,12,11.49,0,0.78
CUST200946,2026-05-30,22,West,Retail,2,39000,3,0.294,0.18,0,750,7000,36,8.9,1,0.613
CUST200947,2024-07-16,34,North,Retail,5,92000,10,0.186,0.11,0,749,10000,12,7.51,0,0.37
CUST200948,2025-03-30,25,Central,Student,5,162000,4,0.262,0.09,1,746,14500,60,7.9,0,0.493
CUST200949,2025-06-10,25,North,Retail,1,65000,4,0.283,0.18,0,751,12000,60,7.49,0,0.552
CUST200950,2026-04-16,23,South,Retail,5,38000,4,0.325,0.2,1,772,7500,24,7.88,0,0.756
CUST200951,2025-10-01,31,East,Retail,14,250000,6,0.084,0.05,4,620,12000,60,14.09,0,0.845
CUST200952,2025-09-18,28,West,Student,11,58200,5,0.607,0.35,3,555,20500,60,16.82,1,0.994
CUST200953,2024-09-28,22,Central,Retail,2,27804,4,0.223,0.13,3,678,3750,12,13.85,0,0.954
CUST200954,2026-01-26,29,West,Premium,6,101000,8,0.202,0.12,0,703,12000,48,12.18,0,0.475
CUST200955,2025-07-19,25,North,Retail,6,105000,4,0.235,0.06,1,621,6500,24,13.87,0,0.746
CUST200956,2025-04-17,25,East,Retail,6,97700,2,0.198,0.08,0,763,8000,24,7.49,0,0.331
CUST200957,2026-05-30,28,North,Small Business,11,49000,7,0.283,0.16,3,653,8025,24,11.5,1,0.951
CUST200958,2025-06-24,28,Central,Retail,7,200000,7,0.088,0.05,0,770,10000,12,6.99,0,0.132
CUST200959,2025-07-15,23,East,Student,5,54000,4,0.275,0.11,4,672,6000,36,12.53,0,0.974
CUST200960,2026-03-30,26,East,Premium,5,32500,2,0.225,0.11,0,757,3500,36,8.59,0,0.498
CUST200961,2024-07-27,33,North,Small Business,2,320000,5,0.182,0.04,0,751,14000,48,7.91,0,0.103
CUST200962,2025-10-28,23,South,Retail,5,51000,2,0.078,0.02,0,752,1000,12,7.14,0,0.3
CUST200963,2026-01-26,25,West,Student,5,100000,3,0.287,0.15,0,767,15000,48,6.03,0,0.419
CUST200964,2026-03-13,29,South,Small Business,1,75000,9,0.498,0.24,0,709,18000,36,12.42,0,0.8
CUST200965,2024-12-29,31,West,Premium,9,66000,10,0.156,0.04,0,726,2550,36,11.36,0,0.394
CUST200966,2025-12-26,21,West,Student,5,38000,3,0.338,0.18,3,674,7000,36,13.49,0,0.967
CUST200967,2026-05-16,31,West,Retail,3,65000,9,0.246,0.15,0,663,10000,36,13.61,0,0.666
CUST200968,2025-11-30,29,West,Retail,6,42000,7,0.412,0.26,2,612,10800,48,16.29,1,0.969
CUST200969,2024-09-10,30,East,Retail,14,69996,10,0.288,0.16,0,728,11250,36,12.21,0,0.54
CUST200970,2026-06-08,25,North,Retail,1,61200,4,0.209,0.09,0,765,5650,12,7.66,0,0.429
CUST200971,2024-12-17,34,West,Retail,5,73000,10,0.261,0.14,0,702,10000,24,11.11,0,0.575
CUST200972,2026-06-03,34,Central,Premium,2,105000,7,0.156,0.05,0,747,5000,36,5.42,0,0.295
CUST200973,2025-08-22,23,South,Student,5,52000,4,0.271,0.15,2,651,8000,36,13.22,0,0.913
CUST200974,2025-07-19,28,South,Retail,5,159000,10,0.153,0.04,0,609,6000,24,15.95,1,0.459
CUST200975,2024-12-03,29,East,Student,2,126000,7,0.109,0.05,0,730,6450,36,10.37,0,0.299
CUST200976,2025-02-28,30,West,Small Business,14,91644,7,0.201,0.05,3,652,5000,24,11.03,0,0.887
CUST200977,2025-02-16,22,West,Student,6,53000,3,0.365,0.19,0,557,10000,24,17.39,0,0.868
CUST200978,2026-03-26,32,Central,Retail,16,572400,5,0.156,0.03,0,702,16000,36,9.76,0,0.019
CUST200979,2024-08-04,27,North,Retail,3,39996,8,0.414,0.25,4,618,10000,36,15.37,0,0.993
CUST200980,2025-11-06,22,East,Student,2,31000,3,0.39,0.21,0,772,6500,12,8.32,0,0.678
CUST200981,2024-08-19,32,Central,Student,5,50000,9,0.267,0.11,0,748,5400,24,7.14,0,0.498
CUST200982,2025-05-23,26,Central,Small Business,5,34000,3,0.098,0.04,0,721,1200,36,9.91,0,0.415
CUST200983,2026-04-13,34,West,Small Business,4,24000,6,0.171,0.1,2,668,2400,36,13.98,0,0.888
CUST200984,2024-10-19,22,North,Retail,5,27000,2,0.265,0.15,1,750,4000,24,5.79,0,0.715
CUST200985,2026-02-09,23,North,Student,7,67200,4,0.239,0.08,0,775,5525,12,6.99,0,0.382
CUST200986,2025-07-30,22,West,Retail,3,110000,2,0.293,0.11,0,715,12600,48,10.75,0,0.511
CUST200987,2026-04-29,25,West,Retail,2,49000,4,0.351,0.16,0,769,7750,36,9.63,0,0.611
CUST200988,2025-11-28,28,Central,Retail,3,64600,7,0.24,0.15,3,679,10000,24,13.48,0,0.945
CUST200989,2024-10-16,31,South,Small Business,5,110000,9,0.211,0.05,3,618,5000,24,14.96,0,0.926
CUST200990,2025-12-25,28,West,Retail,5,39000,8,0.426,0.25,0,749,9600,24,7.49,0,0.714
CUST200991,2026-01-17,22,Central,Retail,5,60000,2,0.304,0.15,0,670,9000,12,11.5,0,0.675
CUST200992,2025-02-06,31,North,Student,5,70000,7,0.213,0.06,0,753,4000,12,6.54,0,0.38
CUST200993,2025-06-10,29,South,Retail,5,72000,10,0.245,0.14,0,747,10000,36,6.17,0,0.453
CUST200994,2024-10-14,26,North,Retail,7,52000,3,0.196,0.07,0,712,3600,24,10.51,0,0.486
CUST200995,2026-03-15,29,South,Retail,10,120000,6,0.117,0.04,1,753,4700,24,7.14,0,0.375
CUST200996,2026-04-28,26,East,Retail,8,31200,2,0.38,0.16,0,758,5000,12,8.63,0,0.63
CUST200997,2024-07-24,30,West,Retail,15,73000,5,0.12,0.08,0,714,5500,36,9.99,0,0.348
CUST200998,2025-11-17,35,West,Small Business,8,33600,5,0.234,0.1,4,627,3200,36,16.49,0,0.981
CUST200999,2026-03-05,23,East,Retail,7,75000,3,0.161,0.07,0,701,4950,36,10.99,0,0.44
CUST201000,2025-08-26,21,Central,Small Business,5,30000,3,0.455,0.21,0,725,6400,36,11.5,0,0.78
CUST201001,2026-02-17,33,East,Student,8,92000,10,0.371,0.22,0,664,20000,36,13.06,0,0.717
CUST201002,2025-10-01,26,East,Student,4,40000,2,0.531,0.31,0,767,12500,36,6.92,1,0.784
CUST201003,2025-12-10,27,East,Student,12,183000,6,0.199,0.08,4,567,15000,60,19.03,0,0.957
CUST201004,2025-05-25,35,West,Student,5,136000,9,0.286,0.11,2,616,15000,36,11.5,0,0.864
CUST201005,2025-05-28,21,North,Retail,3,15996,3,0.57,0.3,4,608,4800,36,15.37,1,0.997
CUST201006,2025-12-24,31,North,Small Business,9,65000,8,0.614,0.31,0,720,20000,48,10.65,1,0.842
CUST201007,2025-04-02,27,North,Retail,8,104000,8,0.254,0.11,1,706,11000,48,11.5,0,0.663
CUST201008,2024-11-21,29,South,Retail,2,75000,10,0.173,0.11,1,673,8000,36,12.99,0,0.73
CUST201009,2026-03-18,27,South,Retail,8,157544,10,0.457,0.22,2,679,35000,48,12.99,0,0.898
CUST201010,2025-10-11,29,Central,Small Business,4,58327,5,0.302,0.16,0,728,9600,12,11.48,0,0.618
CUST201011,2026-01-15,29,North,Premium,1,71000,5,0.278,0.17,3,661,12000,48,13.16,0,0.956
CUST201012,2024-10-31,24,West,Retail,5,30000,4,0.559,0.29,0,707,8850,12,11.5,0,0.868
CUST201013,2026-05-16,26,North,Retail,5,64800,4,0.084,0.03,0,711,2000,36,11.99,0,0.384
CUST201014,2025-01-28,27,East,Retail,11,77065,10,0.48,0.31,0,751,23700,48,6.17,0,0.684
CUST201015,2025-07-03,27,North,Retail,5,33500,9,0.173,0.06,0,707,2100,12,12.21,0,0.529
CUST201016,2025-03-09,24,South,Premium,8,59600,3,0.39,0.17,1,770,10000,12,5.99,0,0.726
CUST201017,2025-08-16,21,South,Retail,5,29000,3,0.61,0.39,0,714,11325,36,9.91,1,0.899
CUST201018,2026-04-04,31,East,Retail,5,140000,7,0.403,0.21,0,701,30000,60,11.71,0,0.623
CUST201019,2024-07-25,25,East,Student,9,59400,2,0.509,0.31,0,661,18500,36,12.73,0,0.855
CUST201020,2025-03-20,33,East,Premium,5,20640,7,0.48,0.3,0,629,6250,36,14.84,0,0.906
CUST201021,2026-01-08,26,East,Retail,3,110400,3,0.275,0.09,4,511,9800,12,11.5,0,0.982
CUST201022,2026-07-10,23,Central,Student,4,69000,3,0.198,0.06,2,620,3800,12,15.28,1,0.887
CUST201023,2026-01-21,25,West,Student,5,43800,4,0.501,0.3,0,726,13000,36,10.38,0,0.815
CUST201024,2024-08-07,21,North,Retail,2,13200,3,0.228,0.14,0,756,1875,36,6.99,0,0.553
